Agent,time_step,reward,total_throughput_mbps,avg_ue_throughput_mbps,num_satisfied_ues,percentage_satisfied_ues,handovers_this_step,total_handovers_cumulative,avg_bs_load_factor,ue_details,num_connected_ues,sinr_min_db,sinr_max_db,sinr_avg_db,rbs_avg_per_ue,rsrp_avg_dbm,actual_num_ues,epsilon
Baseline,25.0,0.8745833333333333,119.24237267093152,4.769694906837259,25.0,100.0,0.6666666666666666,15.0,0.75,[],25.0,49.30196457806545,106.37368054350748,67.72838871648186,1.0,-77.19731627348445,25.0,1.0
Baseline,26.0,0.8745833333333333,120.39986700153189,4.815994680061273,25.0,100.0,0.6666666666666666,15.666666666666666,0.75,[],25.0,52.81699098075884,108.88421840447181,68.59178562913081,1.0,-76.56609491016684,25.0,1.0
Baseline,27.0,0.88125,119.22590426292565,4.769036170517023,25.0,100.0,0.0,15.666666666666666,0.75,[],25.0,51.08557831359795,106.35983304834319,67.88664809486457,1.0,-77.05127015391771,25.0,1.0
Baseline,28.0,0.8779166666666667,118.44666809857004,4.7378667239428,25.0,100.0,0.3333333333333333,16.0,0.75,[],25.0,43.33247173999149,99.81741176688125,67.31869087242296,1.0,-76.6311016566345,25.0,1.0
Baseline,29.0,0.8745833333333333,120.41203328091065,4.8164813312364245,25.0,100.0,0.6666666666666666,16.666666666666668,0.75,[],25.0,51.25575521352536,108.07142869933784,68.78790895982748,1.0,-75.80546944066396,25.0,1.0
Baseline,30.0,0.8633833333333333,117.73104269127428,4.709241707650969,24.333333333333332,97.33333333333333,0.6666666666666666,17.333333333333332,0.75,[],25.0,39.293192549321155,104.31788363234831,66.98269468193014,1.0,-76.85223542934295,25.0,1.0
Baseline,31.0,0.87725,114.78638664869595,4.591455465947836,24.666666666666668,98.66666666666667,0.0,17.333333333333332,0.75,[],25.0,43.33185876355882,101.92503760854329,66.70857206525905,1.0,-75.94891832891982,25.0,1.0
Baseline,32.0,0.8707166666666666,118.8163205732569,4.752652822930275,24.666666666666668,98.66666666666667,0.3333333333333333,17.666666666666668,0.75,[],25.0,44.167005140355364,106.05613704628566,69.01312480448792,1.0,-76.36441820827315,25.0,1.0
Baseline,33.0,0.8779166666666667,119.04740118593038,4.761896047437214,25.0,100.0,0.3333333333333333,18.0,0.75,[],25.0,48.938777182959036,104.78569363774068,67.7401282125916,1.0,-76.78403695234964,25.0,1.0
Baseline,34.0,0.8745833333333333,116.96000339006105,4.67840013560244,25.0,100.0,0.6666666666666666,18.666666666666668,0.75,[],25.0,49.49919654994435,98.8335411233845,67.35100305111521,1.0,-77.10078291362059,25.0,1.0
Baseline,35.0,0.87125,118.48004123560612,4.739201649424243,25.0,100.0,1.0,19.666666666666668,0.75,[],25.0,48.282754656352274,99.87767449167438,66.40319192237686,1.0,-76.14151934306973,25.0,1.0
Baseline,36.0,0.8739166666666667,115.87485612378161,4.634994244951263,24.666666666666668,98.66666666666667,0.3333333333333333,20.0,0.75,[],25.0,43.37421532342549,98.30996767179083,65.53717246705308,1.0,-76.42066496965573,25.0,1.0
Baseline,37.0,0.8779166666666667,119.66219234788957,4.786487693915579,25.0,100.0,0.3333333333333333,20.333333333333332,0.75,[],25.0,50.801039892831966,104.99769613029223,68.4754097291797,1.0,-77.20801095852774,25.0,1.0
Baseline,38.0,0.86725,118.33144670260907,4.733257868104361,24.666666666666668,98.66666666666667,1.0,21.333333333333332,0.75,[],25.0,44.04009441213574,105.65288461175504,67.0222594512806,1.0,-76.15067924329449,25.0,1.0
Baseline,39.0,0.8745833333333333,118.66162953871617,4.746465181548645,25.0,100.0,0.6666666666666666,22.0,0.75,[],25.0,48.90218019441409,107.00496930079537,68.74446487181496,1.0,-76.43510709751301,25.0,1.0
Baseline,40.0,0.8745833333333333,117.80535014898571,4.712214005959428,25.0,100.0,0.6666666666666666,22.666666666666668,0.75,[],25.0,48.48815136016649,104.03257580569421,68.0661415663591,1.0,-76.78646477419738,25.0,1.0
Baseline,41.0,0.8779166666666667,118.3868429000998,4.735473716003991,25.0,100.0,0.3333333333333333,23.0,0.75,[],25.0,46.524349004144604,104.00844774460172,67.64993135876865,1.0,-75.94731597859406,25.0,1.0
Baseline,42.0,0.8745833333333333,117.44932598666243,4.697973039466496,25.0,100.0,0.6666666666666666,23.666666666666668,0.75,[],25.0,46.93170924250531,102.78692994472893,67.43085540254468,1.0,-76.81440018962648,25.0,1.0
Baseline,43.0,0.8745833333333333,117.98523974045149,4.719409589618057,25.0,100.0,0.6666666666666666,24.333333333333332,0.75,[],25.0,48.74250484025223,101.24873418185662,67.43806068222167,1.0,-77.02430622097832,25.0,1.0
Baseline,44.0,0.87405,118.40195140728066,4.736078056291226,24.666666666666668,98.66666666666667,0.0,24.333333333333332,0.75,[],25.0,39.90540130542982,101.12258240019816,67.68560774571647,1.0,-76.61542923800344,25.0,1.0
Baseline,45.0,0.8779166666666667,121.7802318440788,4.871209273763149,25.0,100.0,0.3333333333333333,24.666666666666668,0.75,[],25.0,52.13206255365742,90.92435487117069,68.4402543989663,1.0,-76.84813576589751,25.0,1.0
Baseline,46.0,0.8779166666666667,119.770123245661,4.790804929826438,25.0,100.0,0.3333333333333333,25.0,0.75,[],25.0,50.664560969223494,99.99754820321738,68.74713468881036,1.0,-77.03715294657987,25.0,1.0
Baseline,47.0,0.8779166666666667,117.51014808547326,4.700405923418929,25.0,100.0,0.3333333333333333,25.333333333333332,0.75,[],25.0,48.677280536254365,91.8288877463162,68.38343549637601,1.0,-76.35976875635397,25.0,1.0
Baseline,48.0,0.8739166666666667,117.99499088843692,4.719799635537476,24.666666666666668,98.66666666666667,0.3333333333333333,25.666666666666668,0.75,[],25.0,47.5689872210055,98.78134635423432,68.22857770580374,1.0,-76.23567240910391,25.0,1.0
Baseline,49.0,0.8779166666666667,120.06011189905088,4.8024044759620335,25.0,100.0,0.3333333333333333,26.0,0.75,[],25.0,47.97947226036396,104.06743390439117,68.662392774557,1.0,-76.76877165751715,25.0,1.0
Baseline,50.0,0.8745833333333333,119.93606313813252,4.797442525525299,25.0,100.0,0.6666666666666666,26.666666666666668,0.75,[],25.0,50.57666160120172,99.34046186656794,68.09618555197125,1.0,-77.31887139632332,25.0,1.0
Baseline,51.0,0.8779166666666667,119.52292805000269,4.780917122000106,25.0,100.0,0.3333333333333333,27.0,0.75,[],25.0,50.27126253495194,100.61540941036458,68.61807345961495,1.0,-76.61250460493692,25.0,1.0
Baseline,52.0,0.8779166666666667,118.4476150831477,4.737904603325906,25.0,100.0,0.3333333333333333,27.333333333333332,0.75,[],25.0,47.18877347433638,106.03012882266451,68.03092295362859,1.0,-77.12424667646344,25.0,1.0
Baseline,53.0,0.8707166666666666,116.41682498314913,4.656672999325963,24.666666666666668,98.66666666666667,0.3333333333333333,27.666666666666668,0.75,[],25.0,40.7681470627434,104.56071602968935,67.2675653403712,1.0,-76.63197482886672,25.0,1.0
Baseline,54.0,0.87125,118.63211466741346,4.745284586696536,25.0,100.0,1.0,28.666666666666668,0.75,[],25.0,45.740677986161955,95.36701510241807,68.5335370148139,1.0,-76.36255586009177,25.0,1.0
Baseline,55.0,0.88125,117.31533469271373,4.692613387708548,25.0,100.0,0.0,28.666666666666668,0.75,[],25.0,45.55981418413697,101.9460173142901,67.55384275580194,1.0,-77.69012555022478,25.0,1.0
Baseline,56.0,0.87125,122.3700566726716,4.894802266906862,25.0,100.0,1.0,29.666666666666668,0.75,[],25.0,53.136814515080495,101.8761846316779,68.87941562864364,1.0,-75.88267915869501,25.0,1.0
Baseline,57.0,0.8779166666666667,114.73915424339789,4.589566169735915,25.0,100.0,0.3333333333333333,30.0,0.75,[],25.0,45.95160459081211,104.31648482682924,66.27735123961939,1.0,-76.67781803986902,25.0,1.0
Baseline,58.0,0.8745833333333333,119.1884232351062,4.767536929404247,25.0,100.0,0.6666666666666666,30.666666666666668,0.75,[],25.0,52.78704459698195,101.80989920667837,69.01484486679693,1.0,-75.47336603428158,25.0,1.0
Baseline,59.0,0.8699166666666667,117.58256708993554,4.70330268359742,24.333333333333332,97.33333333333333,0.3333333333333333,31.0,0.75,[],25.0,44.22830537212553,110.67545789506498,68.09619376074036,1.0,-75.97881553956697,25.0,1.0
Baseline,60.0,0.8779166666666667,118.2842466089232,4.7313698643569255,25.0,100.0,0.3333333333333333,31.333333333333332,0.75,[],25.0,49.86058584461434,108.20830735864799,68.57462027676779,1.0,-76.01271314945697,25.0,1.0
Baseline,61.0,0.8779166666666667,120.08978397593962,4.803591359037584,25.0,100.0,0.3333333333333333,31.666666666666668,0.75,[],25.0,47.68490011642879,104.43135638313647,68.14754819897678,1.0,-76.4010609681654,25.0,1.0
Baseline,62.0,0.88125,116.14905772750518,4.645962309100206,25.0,100.0,0.0,31.666666666666668,0.75,[],25.0,43.62633516314324,107.49505815562871,67.68206036812013,1.0,-76.97065524293544,25.0,1.0
Baseline,63.0,0.8745833333333333,119.72128130706103,4.78885125228244,25.0,100.0,0.6666666666666666,32.333333333333336,0.75,[],25.0,48.689409000418514,103.75834844779585,68.78317118855125,1.0,-76.6388696674494,25.0,1.0
Baseline,64.0,0.87725,119.81531944199024,4.792612777679608,24.666666666666668,98.66666666666667,0.0,32.333333333333336,0.75,[],25.0,50.680778698720474,106.18841407352274,68.6628479617385,1.0,-75.64059912515715,25.0,1.0
Baseline,65.0,0.8707166666666667,117.29560834988098,4.691824333995238,24.666666666666668,98.66666666666667,0.3333333333333333,32.666666666666664,0.75,[],25.0,42.268992573792495,97.99310619537953,67.76364578445155,1.0,-76.69229907642188,25.0,1.0
Baseline,66.0,0.8745833333333333,114.23570734826087,4.569428293930434,25.0,100.0,0.6666666666666666,33.333333333333336,0.75,[],25.0,42.771395705326995,103.37117430050655,65.76622052262333,1.0,-76.23004938020958,25.0,1.0
Baseline,67.0,0.8745833333333333,118.83716654749355,4.75348666189974,25.0,100.0,0.6666666666666666,34.0,0.75,[],25.0,48.33013056525336,103.23050651563284,67.57868178351936,1.0,-76.45687989147261,25.0,1.0
Baseline,68.0,0.87125,118.6877693243124,4.747510772972493,25.0,100.0,1.0,35.0,0.75,[],25.0,50.29712973475896,103.75016319908536,67.84467258838208,1.0,-76.31029407762283,25.0,1.0
Baseline,69.0,0.8739166666666667,117.50901228354861,4.700360491341942,24.666666666666668,98.66666666666667,0.3333333333333333,35.333333333333336,0.75,[],25.0,46.28826696039879,106.98641691687688,69.22933313014342,1.0,-76.15572176374154,25.0,1.0
Baseline,70.0,0.88125,117.93855146124459,4.717542058449782,25.0,100.0,0.0,35.333333333333336,0.75,[],25.0,44.13759345908374,100.72359871294799,67.74993835447805,1.0,-76.78447944085814,25.0,1.0
Baseline,71.0,0.87725,116.87369693730987,4.674947877492394,24.666666666666668,98.66666666666667,0.0,35.333333333333336,0.75,[],25.0,40.80833324906118,106.46503655821601,66.93945995823232,1.0,-76.4887637883847,25.0,1.0
Baseline,72.0,0.8745833333333333,120.13126685838897,4.805250674335557,25.0,100.0,0.6666666666666666,36.0,0.75,[],25.0,49.02486343276985,103.24678117179162,68.93333295467201,1.0,-76.83276618455362,25.0,1.0
Baseline,73.0,0.8779166666666667,118.89100968054778,4.755640387221909,25.0,100.0,0.3333333333333333,36.333333333333336,0.75,[],25.0,49.51278517843718,105.62526869256295,68.10767094087933,1.0,-76.03440467069434,25.0,1.0
Baseline,74.0,0.87125,116.77305986103691,4.670922394441475,25.0,100.0,1.0,37.333333333333336,0.75,[],25.0,46.03360072443687,104.80919728379301,66.31233619361387,1.0133333333333334,-76.82599815788619,25.0,1.0
Baseline,75.0,0.8745833333333333,118.94717289649145,4.757886915859657,25.0,100.0,0.6666666666666666,38.0,0.75,[],25.0,45.60419490307385,102.55782354070273,68.64870059971531,1.0,-77.16481081733825,25.0,1.0
Baseline,76.0,0.8667166666666667,115.33984998564972,4.613593999425987,24.333333333333332,97.33333333333333,0.3333333333333333,38.333333333333336,0.75,[],25.0,39.752584017334165,108.09135469221866,67.24885608420662,1.0,-76.859189589687,25.0,1.0
Baseline,77.0,0.88125,120.07847156553214,4.8031388626212825,25.0,100.0,0.0,38.333333333333336,0.75,[],25.0,48.95763407436866,101.56238931889924,68.36253578638593,1.0,-76.0285778650241,25.0,1.0
Baseline,78.0,0.8679166666666666,117.97956224051268,4.719182489620504,25.0,100.0,1.3333333333333333,39.666666666666664,0.75,[],25.0,47.56154229340975,101.19885040387318,68.48816065501534,1.0,-76.46584702015319,25.0,1.0
Baseline,79.0,0.88125,119.35855368043758,4.774342147217502,25.0,100.0,0.0,39.666666666666664,0.75,[],25.0,48.921349669146345,104.10109639282321,68.37943124494684,1.0,-76.14063103667188,25.0,1.0
Baseline,80.0,0.8745833333333333,118.74440481292841,4.7497761925171345,25.0,100.0,0.6666666666666666,40.333333333333336,0.75,[],25.0,45.17879456166953,102.50843273778617,67.25385765267828,1.0,-76.00823855609372,25.0,1.0
Baseline,81.0,0.86725,117.03587477119815,4.681434990847924,24.666666666666668,98.66666666666667,1.0,41.333333333333336,0.75,[],25.0,41.318159697537894,109.23464309744764,67.96723629874255,1.0,-76.20086701550402,25.0,1.0
Baseline,82.0,0.87125,117.63292002174654,4.705316800869859,25.0,100.0,1.0,42.333333333333336,0.75,[],25.0,43.138101346418864,106.7984217603368,67.530829505415,1.0,-77.18946654321508,25.0,1.0
Baseline,83.0,0.87125,118.68467088424336,4.747386835369734,25.0,100.0,1.0,43.333333333333336,0.75,[],25.0,49.67866507646767,106.99521322233625,67.71166418999013,1.0,-76.661101758255,25.0,1.0
Baseline,84.0,0.87125,119.63968673233741,4.785587469293495,25.0,100.0,1.0,44.333333333333336,0.75,[],25.0,47.7069944738513,96.61242364141742,67.54898838824825,1.0,-77.34268956411259,25.0,1.0
Baseline,85.0,0.87725,116.47383382721019,4.658953353088406,24.666666666666668,98.66666666666667,0.0,44.333333333333336,0.75,[],25.0,43.82292595278067,113.23875985673925,67.80213614844187,1.0,-75.9800009850049,25.0,1.0
Baseline,86.0,0.8745833333333333,117.62954389977914,4.7051817559911635,25.0,100.0,0.6666666666666666,45.0,0.75,[],25.0,47.4898256673927,106.68098071318572,66.81174867324809,1.0,-75.61316306222201,25.0,1.0
Baseline,87.0,0.87125,119.5455411043331,4.781821644173323,25.0,100.0,1.0,46.0,0.75,[],25.0,50.68078567976632,106.33906209260698,68.46238408426213,1.0,-76.92464060926574,25.0,1.0
Baseline,88.0,0.8745833333333333,115.82291461089063,4.632916584435624,25.0,100.0,0.6666666666666666,46.666666666666664,0.75,[],25.0,45.096333176762336,106.06215029456261,67.69185131158679,1.0,-75.81524543054276,25.0,1.0
Baseline,89.0,0.8779166666666667,117.53238681571567,4.701295472628625,25.0,100.0,0.3333333333333333,47.0,0.75,[],25.0,48.99185200849512,107.95503973095605,67.12997741178485,1.0,-76.09702067645736,25.0,1.0
Baseline,90.0,0.88125,118.98813656349749,4.759525462539897,25.0,100.0,0.0,47.0,0.75,[],25.0,49.8394813271249,104.00005592633897,68.10443873918271,1.0,-76.67672958591585,25.0,1.0
Baseline,91.0,0.8779166666666667,118.24042781474918,4.729617112589966,25.0,100.0,0.3333333333333333,47.333333333333336,0.75,[],25.0,47.543148963928424,104.37625138923187,67.47369886603435,1.0,-76.0023659919185,25.0,1.0
Baseline,92.0,0.86725,118.52668691713215,4.741067476685284,24.666666666666668,98.66666666666667,1.0,48.333333333333336,0.75,[],25.0,48.67434765060335,100.8982836300329,67.71531843638172,1.0,-76.34876312681594,25.0,1.0
Baseline,93.0,0.8679166666666666,119.0088870310786,4.760355481243142,25.0,100.0,1.3333333333333333,49.666666666666664,0.75,[],25.0,47.39123784894232,101.56601459707436,69.02532299304129,1.0,-76.33262634988272,25.0,1.0
Baseline,94.0,0.88125,118.30715971300712,4.732286388520283,25.0,100.0,0.0,49.666666666666664,0.75,[],25.0,47.40823528412992,104.5184386666228,68.324156921566,1.0,-76.5909086119619,25.0,1.0
Baseline,95.0,0.8779166666666667,119.96371241220986,4.798548496488393,25.0,100.0,0.3333333333333333,50.0,0.75,[],25.0,50.47342985186513,106.48665254938301,68.31291544897199,1.0,-77.03165798855316,25.0,1.0
Baseline,96.0,0.8779166666666667,120.38323118841514,4.815329247536603,25.0,100.0,0.3333333333333333,50.333333333333336,0.75,[],25.0,50.7410643337883,105.24255539460789,68.92510500713702,1.0,-75.66610492330794,25.0,1.0
Baseline,97.0,0.8745833333333333,117.31217601840012,4.692487040736003,25.0,100.0,0.6666666666666666,51.0,0.75,[],25.0,47.14737426617835,103.83846647134472,68.06980498890175,1.0,-76.54016810173849,25.0,1.0
Baseline,98.0,0.8745833333333333,119.06516285669723,4.762606514267888,25.0,100.0,0.6666666666666666,51.666666666666664,0.75,[],25.0,47.500430649655925,102.96385074238488,68.26326820590738,1.0,-76.85804098151502,25.0,1.0
Baseline,99.0,0.8567166666666667,114.58452333097647,4.583380933239057,24.333333333333332,97.33333333333333,1.3333333333333333,53.0,0.75,[],25.0,41.18201851435466,96.93624483377471,67.04481988756639,1.0,-76.8377286268014,25.0,1.0
Baseline,100.0,0.88125,116.10124504010128,4.64404980160405,25.0,100.0,0.0,53.0,0.75,[],25.0,46.05049550776303,106.60378611842445,67.02196340583407,1.0,-76.88182044599013,25.0,1.0
Baseline,101.0,0.8779166666666667,117.90296392628117,4.716118557051245,25.0,100.0,0.3333333333333333,53.333333333333336,0.75,[],25.0,46.88897760130586,109.4435938479444,67.19928103219775,1.0,-76.65660126513531,25.0,1.0
Baseline,102.0,0.8745833333333333,118.45435245307199,4.738174098122879,25.0,100.0,0.6666666666666666,54.0,0.75,[],25.0,49.10642028384435,108.1516227616358,68.034795380511,1.0,-76.25374700739911,25.0,1.0
Baseline,103.0,0.8779166666666667,118.4115003309695,4.736460013238779,25.0,100.0,0.3333333333333333,54.333333333333336,0.75,[],25.0,48.11714376794337,107.79488583733443,67.70333704441707,1.0,-76.77815669828406,25.0,1.0
Baseline,104.0,0.8745833333333333,119.40573767514422,4.776229507005767,25.0,100.0,0.6666666666666666,55.0,0.75,[],25.0,49.87015265603299,107.38269986766882,67.98648063005662,1.0,-76.39000036861297,25.0,1.0
Baseline,105.0,0.88125,115.20217113299081,4.608086845319632,25.0,100.0,0.0,55.0,0.75,[],25.0,47.54183305993155,108.02431584909716,66.49586533104257,1.0,-76.90009964416949,25.0,1.0
Baseline,106.0,0.8705833333333333,120.38599432426709,4.815439772970682,24.666666666666668,98.66666666666667,0.6666666666666666,55.666666666666664,0.75,[],25.0,47.00472785012985,104.50536168769692,69.48110881707807,1.0,-77.07145555715421,25.0,1.0
Baseline,107.0,0.8705833333333333,119.74012161037497,4.789604864414998,24.666666666666668,98.66666666666667,0.6666666666666666,56.333333333333336,0.75,[],25.0,48.382661430831654,106.38212026498104,67.23778271031308,1.0,-76.63676892450337,25.0,1.0
Baseline,108.0,0.8679166666666666,118.69137029038633,4.747654811615452,25.0,100.0,1.3333333333333333,57.666666666666664,0.75,[],25.0,48.91593821740478,104.28626652132571,67.51510752684699,1.0,-76.7224948489325,25.0,1.0
Baseline,109.0,0.8699166666666667,116.08407643637547,4.643363057455017,24.333333333333332,97.33333333333333,0.3333333333333333,58.0,0.75,[],25.0,40.81908695703778,106.90305375383586,66.67999211058846,1.0,-76.27448719087333,25.0,1.0
Baseline,110.0,0.8665833333333333,118.5202975414248,4.740811901656991,24.333333333333332,97.33333333333333,0.6666666666666666,58.666666666666664,0.75,[],25.0,46.56915489562484,100.75851592147755,67.67867266936672,1.0,-76.27139334203162,25.0,1.0
Baseline,111.0,0.87125,117.36020139338133,4.694408055735251,25.0,100.0,1.0,59.666666666666664,0.75,[],25.0,46.90565160221496,108.47866240067152,67.72715618187986,1.0,-76.54236924729747,25.0,1.0
Baseline,112.0,0.87125,119.44813972040951,4.777925588816378,25.0,100.0,1.0,60.666666666666664,0.75,[],25.0,50.01129017170431,111.94935258757012,68.67494343444743,1.0,-76.30240050453506,25.0,1.0
Baseline,113.0,0.88125,120.99762995814416,4.8399051983257655,25.0,100.0,0.0,60.666666666666664,0.75,[],25.0,51.76123585593344,106.1024510735762,68.27982865977907,1.0,-76.25793371997332,25.0,1.0
Baseline,114.0,0.8779166666666667,119.58687955980285,4.783475182392113,25.0,100.0,0.3333333333333333,61.0,0.75,[],25.0,49.513901698029315,108.9830900054514,68.67187020765044,1.0,-77.00223620538877,25.0,1.0
Baseline,115.0,0.88125,119.86300745781556,4.79452029831262,25.0,100.0,0.0,61.0,0.75,[],25.0,50.747275385530656,105.53877488142233,68.5931520772411,1.0,-76.60629340659831,25.0,1.0
Baseline,116.0,0.87125,120.59083032242701,4.823633212897079,25.0,100.0,1.0,62.0,0.75,[],25.0,46.281364502685356,111.07056456250352,68.84123396129901,1.0,-76.8394060068086,25.0,1.0
Baseline,117.0,0.8640499999999999,115.90469284837737,4.636187713935093,24.666666666666668,98.66666666666667,1.0,63.0,0.75,[],25.0,42.85814434599262,104.43789848720026,67.02958505146465,1.0,-76.06852532604402,25.0,1.0
Baseline,118.0,0.8779166666666667,119.49203657498735,4.779681462999492,25.0,100.0,0.3333333333333333,63.333333333333336,0.75,[],25.0,50.51654735885963,101.64088780824109,67.10222744394997,1.0,-77.49622584220486,25.0,1.0
Baseline,119.0,0.87125,118.33186654408705,4.73327466176348,25.0,100.0,1.0,64.33333333333333,0.75,[],25.0,48.197495769121645,98.62370760188118,67.05570489689727,1.0,-76.54956753669033,25.0,1.0
Baseline,120.0,0.87405,116.75954772477648,4.670381908991057,24.666666666666668,98.66666666666667,0.0,64.33333333333333,0.75,[],25.0,39.524486583439604,106.46405103800112,67.17655987341902,1.0,-76.67824745664372,25.0,1.0
Baseline,121.0,0.87125,118.63100676204,4.7452402704816,25.0,100.0,1.0,65.33333333333333,0.75,[],25.0,46.441113051424395,105.1369093640386,67.63295613203276,1.0,-76.77074792936902,25.0,1.0
