Agent,time_step,reward,total_throughput_mbps,avg_ue_throughput_mbps,num_satisfied_ues,percentage_satisfied_ues,handovers_this_step,total_handovers_cumulative,avg_bs_load_factor,ue_details,num_connected_ues,sinr_min_db,sinr_max_db,sinr_avg_db,rbs_avg_per_ue,rsrp_avg_dbm,actual_num_ues,epsilon
Baseline,25.0,0.8385833333333332,48.9175238765159,3.2611682584343935,13.666666666666666,91.11111111111113,0.0,10.666666666666666,0.75,[],15.0,29.088685466754075,84.95380873420886,52.65626877015607,1.0,-92.82479037733917,15.0,1.0
Baseline,26.0,0.86125,48.45860802288367,3.2305738681922445,14.666666666666666,97.77777777777777,1.3333333333333333,12.0,0.75,[],15.0,33.44676047276129,78.05299284729438,51.59084420612737,1.0222222222222221,-93.7347136714755,15.0,1.0
Baseline,27.0,0.8385833333333332,47.349824970485365,3.1566549980323573,13.666666666666666,91.1111111111111,0.0,12.0,0.75,[],15.0,29.13599190886883,85.44024224482173,50.79319341856168,1.0222222222222221,-91.490410389009,15.0,1.0
Baseline,28.0,0.8259166666666666,48.39945893104706,3.2266305954031367,12.666666666666666,84.44444444444444,0.3333333333333333,12.333333333333334,0.75,[],15.0,29.877063442816084,83.16915792492934,52.313136945312316,1.0222222222222221,-91.28592843932397,15.0,1.0
Baseline,29.0,0.8139166666666666,49.13917256730318,3.2759448378202123,12.333333333333334,82.22222222222221,0.3333333333333333,12.666666666666666,0.75,[],15.0,28.48419110926044,85.5486837338651,51.71086477553828,1.0222222222222221,-89.8437665852096,15.0,1.0
Baseline,30.0,0.84725,52.482669320622584,3.498844621374839,14.333333333333334,95.55555555555554,1.0,13.666666666666666,0.75,[],15.0,29.02245110196814,83.29211442078788,53.165552802456176,1.0222222222222221,-91.81425790985601,15.0,1.0
Baseline,31.0,0.8219166666666666,49.23111635542919,3.28207442369528,13.333333333333334,88.88888888888887,1.0,14.666666666666666,0.75,[],15.0,29.696906940501567,77.05838850930667,51.021199335086614,1.0444444444444445,-91.25440856770986,15.0,1.0
Baseline,32.0,0.8559166666666665,49.8248371056107,3.321655807040713,14.0,93.33333333333333,0.0,14.666666666666666,0.75,[],15.0,32.58262613869192,81.69178764048871,52.30846261537689,1.0222222222222221,-92.29380498958436,15.0,1.0
Baseline,33.0,0.8405833333333333,52.1368117782474,3.47578745188316,14.0,93.33333333333333,1.0,15.666666666666666,0.75,[],15.0,28.398171103470773,87.51720795658406,53.71216438738458,1.0,-92.2597808508524,15.0,1.0
Baseline,34.0,0.8405833333333333,51.50110759703936,3.433407173135958,13.666666666666666,91.1111111111111,0.3333333333333333,16.0,0.75,[],15.0,24.502882766999665,85.83610159558123,52.49734975848017,1.0444444444444445,-91.68825063834379,15.0,1.0
Baseline,35.0,0.86125,50.326602765834394,3.3551068510556257,14.0,93.33333333333333,0.0,16.0,0.75,[],15.0,33.66191876023792,85.86887939876026,52.89342840392459,1.0222222222222221,-91.54610386938725,15.0,1.0
Baseline,36.0,0.8559166666666665,53.69765135869644,3.5798434239130956,14.0,93.33333333333333,0.0,16.0,0.75,[],15.0,31.79360667769174,87.11925380528191,54.52878108974397,1.0222222222222221,-91.7236226130908,15.0,1.0
Baseline,37.0,0.8359166666666665,46.65698822299538,3.1104658815330257,13.333333333333334,88.88888888888887,0.6666666666666666,16.666666666666668,0.75,[],15.0,29.72774985849485,84.44724035280169,50.91030856634651,1.0,-92.5862754756335,15.0,1.0
Baseline,38.0,0.7932499999999999,47.79656858219416,3.1864379054796106,12.0,80.0,0.6666666666666666,17.333333333333332,0.75,[],15.0,28.903248808051,86.31976311395867,51.31535104375129,1.0222222222222221,-91.47093318903286,15.0,1.0
Baseline,39.0,0.8439166666666665,51.28844816266311,3.419229877510874,14.0,93.33333333333333,0.6666666666666666,18.0,0.75,[],15.0,31.700901527271526,87.40635215420396,53.38253146575511,1.0222222222222221,-93.604422168499,15.0,1.0
Baseline,40.0,0.8419166666666666,51.09261388280075,3.4061742588533828,14.0,93.33333333333333,0.3333333333333333,18.333333333333332,0.75,[],15.0,30.358423681133676,87.19030024612711,52.924456277463825,1.0,-91.47355967879726,15.0,1.0
Baseline,41.0,0.8559166666666665,50.8581777593437,3.3905451839562466,14.0,93.33333333333333,0.0,18.333333333333332,0.75,[],15.0,32.21317599984046,82.65143957657133,52.416651982722584,1.0222222222222221,-92.51522956661977,15.0,1.0
Baseline,42.0,0.8545833333333333,50.48922750733015,3.365948500488676,14.0,93.33333333333333,0.6666666666666666,19.0,0.75,[],15.0,32.50323188493471,83.46019629681867,52.71068996073783,1.0,-91.44353000821737,15.0,1.0
Baseline,43.0,0.8779166666666667,52.70084015121242,3.513389343414161,15.0,100.0,0.3333333333333333,19.333333333333332,0.75,[],15.0,38.24674829598811,85.90129745773591,53.99624855973183,1.0222222222222221,-91.70919376276002,15.0,1.0
Baseline,44.0,0.8745833333333333,54.640456123421735,3.6426970748947824,14.666666666666666,97.77777777777777,0.0,19.333333333333332,0.75,[],15.0,35.50444394379397,88.26169451054885,54.76608086910672,1.0222222222222221,-93.47938891496108,15.0,1.0
Baseline,45.0,0.8319166666666667,48.23967806157149,3.2159785374380996,13.666666666666666,91.11111111111113,0.6666666666666666,20.0,0.75,[],15.0,25.117652661333505,82.52831219258094,51.07060316157017,1.0,-92.00081383021548,15.0,1.0
Baseline,46.0,0.85125,46.57626290115454,3.1050841934103026,14.0,93.33333333333333,1.0,21.0,0.75,[],15.0,34.129335806291415,81.0629058156478,51.227970775715086,1.0,-92.28777221455266,15.0,1.0
Baseline,47.0,0.8165833333333333,49.11262965222718,3.2741753101484785,13.0,86.66666666666667,0.3333333333333333,21.333333333333332,0.75,[],15.0,26.1049811430167,85.82510850102453,52.561926482437876,1.0,-91.53961629252079,15.0,1.0
Baseline,48.0,0.8425833333333332,49.961203278446874,3.3307468852297917,13.666666666666666,91.1111111111111,0.6666666666666666,22.0,0.75,[],15.0,33.42951405414641,83.82518420278517,52.21799398258059,1.0,-92.21341036642701,15.0,1.0
Baseline,49.0,0.8319166666666665,49.64212408427088,3.309474938951393,13.666666666666666,91.1111111111111,0.6666666666666666,22.666666666666668,0.75,[],15.0,26.824360162528496,78.91647808243293,51.2170640393938,1.0,-91.56001754935397,15.0,1.0
Baseline,50.0,0.8439166666666668,49.04905921502498,3.2699372810016656,13.666666666666666,91.1111111111111,0.0,22.666666666666668,0.75,[],15.0,29.947211273215782,84.56746340504326,52.01165943334801,1.0222222222222221,-92.30612652124789,15.0,1.0
Baseline,51.0,0.8285833333333333,51.75154951666678,3.450103301111118,13.666666666666666,91.1111111111111,1.0,23.666666666666668,0.75,[],15.0,27.518437529683624,86.36293929913013,53.10878172072893,1.0444444444444443,-90.96430347052969,15.0,1.0
Baseline,52.0,0.8419166666666666,54.30647697581287,3.6204317983875245,14.0,93.33333333333333,0.3333333333333333,24.0,0.75,[],15.0,31.04420433670387,77.85411222513484,53.15164515151042,1.0444444444444443,-91.47251504184122,15.0,1.0
Baseline,53.0,0.8325833333333333,51.36038740723729,3.424025827149153,13.333333333333334,88.8888888888889,1.0,25.0,0.75,[],15.0,30.259702889681417,87.69937602115897,52.19608352964246,1.0666666666666667,-91.50150788020426,15.0,1.0
Baseline,54.0,0.85925,52.12667127029456,3.475111418019637,14.666666666666666,97.77777777777777,1.0,26.0,0.75,[],15.0,32.62516380968689,81.09821739124662,52.747596770304995,1.0444444444444443,-91.24489710783361,15.0,1.0
Baseline,55.0,0.8525833333333334,49.07596989312043,3.2717313262080285,14.0,93.33333333333333,0.3333333333333333,26.333333333333332,0.75,[],15.0,28.97108229374317,82.69462541078825,52.0151723695599,1.0222222222222221,-91.71565153172673,15.0,1.0
Baseline,56.0,0.8559166666666665,49.583649180134806,3.3055766120089864,14.333333333333334,95.55555555555554,0.6666666666666666,27.0,0.75,[],15.0,31.616562857944217,89.34598890003433,52.45411221747048,1.0222222222222221,-90.97701948279224,15.0,1.0
Baseline,57.0,0.8459166666666667,47.925041254511235,3.1950027503007496,13.666666666666666,91.11111111111113,0.3333333333333333,27.333333333333332,0.75,[],15.0,32.19193926378319,88.57762010533575,52.060252070449586,1.0,-91.83257037636706,15.0,1.0
Baseline,58.0,0.86925,53.4485418625236,3.56323612416824,14.666666666666666,97.77777777777777,0.0,27.333333333333332,0.75,[],15.0,31.39228974805968,87.44625486760414,54.75280480328998,1.0222222222222221,-91.29927615036983,15.0,1.0
Baseline,59.0,0.8252499999999999,50.80034775307799,3.386689850205199,13.333333333333334,88.8888888888889,0.6666666666666666,28.0,0.75,[],15.0,27.16491305488022,81.89985964374124,52.507768084828946,1.0222222222222221,-91.73741793899114,15.0,1.0
Baseline,60.0,0.86125,50.33269741441762,3.3555131609611752,14.333333333333334,95.55555555555554,0.6666666666666666,28.666666666666668,0.75,[],15.0,33.942622685374154,87.97593371140772,53.37561096494331,1.0222222222222221,-93.16566132688995,15.0,1.0
Baseline,61.0,0.82925,46.089492237771964,3.0726328158514646,13.0,86.66666666666667,0.6666666666666666,29.333333333333332,0.75,[],15.0,29.345228280353165,85.04435284819435,51.30239153747838,1.0,-91.92756810937733,15.0,1.0
Baseline,62.0,0.8505833333333332,50.735408205969385,3.3823605470646263,14.0,93.33333333333333,0.0,29.333333333333332,0.75,[],15.0,30.356601016985394,84.22481220898042,52.782886283495856,1.0444444444444445,-91.93528290727492,15.0,1.0
Baseline,63.0,0.8559166666666665,48.08954046990467,3.205969364660311,14.333333333333334,95.55555555555554,0.6666666666666666,30.0,0.75,[],15.0,33.96142297766037,84.73994987070427,51.28045944842062,1.0,-91.94846331512095,15.0,1.0
Baseline,64.0,0.86125,53.94343850795673,3.5962292338637813,14.666666666666666,97.77777777777777,1.3333333333333333,31.333333333333332,0.75,[],15.0,35.101912020821224,83.43892623779132,54.36270115875349,1.0222222222222221,-90.46434338861006,15.0,1.0
Baseline,65.0,0.8745833333333333,50.337153716268034,3.355810247751202,14.666666666666666,97.77777777777777,0.0,31.333333333333332,0.75,[],15.0,35.47117710632205,83.02303151546907,52.59224069455607,1.0,-92.46695118760228,15.0,1.0
Baseline,66.0,0.8723749999999999,48.249185187395504,3.2166123458263667,14.666666666666666,97.77777777777777,0.0,31.333333333333332,0.7916666666666666,[],15.0,33.112314452041566,84.11564969798303,51.42262011016273,1.0,-91.51286128576332,15.0,1.0
Baseline,67.0,0.8319166666666665,52.24730111936746,3.4831534079578303,13.666666666666666,91.1111111111111,0.6666666666666666,32.0,0.75,[],15.0,32.365832358959544,83.67631959188854,53.2627345580403,1.0,-92.27259066807535,15.0,1.0
Baseline,68.0,0.8392499999999999,47.98497329197858,3.1989982194652384,13.666666666666666,91.1111111111111,1.0,33.0,0.75,[],15.0,30.683075242230867,82.76913493945464,51.50834572501026,1.0,-92.605576350757,15.0,1.0
Baseline,69.0,0.84925,53.192151951391885,3.5461434634261253,14.0,93.33333333333333,0.6666666666666666,33.666666666666664,0.75,[],15.0,33.156087389926135,85.1103825491607,53.662487573771934,1.0444444444444443,-91.66110047518039,15.0,1.0
Baseline,70.0,0.8339166666666666,49.27351584530039,3.284901056353359,13.333333333333334,88.88888888888887,0.3333333333333333,34.0,0.75,[],15.0,30.832823901330396,82.67739114007749,52.54641547040643,1.0444444444444445,-92.82964624090975,15.0,1.0
Baseline,71.0,0.8199166666666665,49.74410420512828,3.3162736136752193,13.333333333333334,88.8888888888889,0.6666666666666666,34.666666666666664,0.75,[],15.0,24.53148360801748,83.2423180178247,51.766798380037876,1.0222222222222221,-92.8143421392863,15.0,1.0
Baseline,72.0,0.8679166666666666,53.418283085841516,3.5612188723894342,14.666666666666666,97.77777777777777,0.6666666666666666,35.333333333333336,0.75,[],15.0,35.19553718000369,91.72648065698297,54.02441572660288,1.0444444444444445,-92.36372325714088,15.0,1.0
Baseline,73.0,0.8325833333333333,53.26286525050947,3.550857683367298,13.333333333333334,88.8888888888889,1.0,36.333333333333336,0.75,[],15.0,30.84605810581311,84.41339649637716,54.1904598846344,1.0,-93.0818529569885,15.0,1.0
Baseline,74.0,0.8385833333333333,54.24183517830537,3.6161223452203584,13.666666666666666,91.11111111111113,0.0,36.333333333333336,0.75,[],15.0,30.463566527020088,81.6141216390459,54.33220274047974,1.0,-92.92627891656412,15.0,1.0
Baseline,75.0,0.8405833333333333,48.919445432663586,3.2612963621775726,13.666666666666666,91.1111111111111,0.3333333333333333,36.666666666666664,0.75,[],15.0,27.595456942091115,83.69030792296053,51.48045406705305,1.0222222222222221,-91.82857223937226,15.0,1.0
Baseline,76.0,0.8525833333333334,50.046448765685064,3.3364299177123375,14.0,93.33333333333333,0.3333333333333333,37.0,0.75,[],15.0,32.540069479485986,75.39179577993661,51.252071455488824,1.0444444444444445,-91.82126529123373,15.0,1.0
Baseline,77.0,0.8659166666666667,50.31608459404086,3.354405639602724,14.666666666666666,97.77777777777777,0.3333333333333333,37.333333333333336,0.75,[],15.0,35.0695244896614,83.25852996045364,52.800748121542505,1.0,-92.02993387039328,15.0,1.0
Baseline,78.0,0.84925,49.998412085647225,3.3332274723764805,14.0,93.33333333333333,0.6666666666666666,38.0,0.75,[],15.0,30.788080590999567,85.42662645598209,52.243209924531364,1.0222222222222221,-92.0839369585796,15.0,1.0
Baseline,79.0,0.8372499999999999,52.990975374453875,3.5327316916302576,14.0,93.33333333333333,1.3333333333333333,39.333333333333336,0.75,[],15.0,31.65211434615307,79.6433501862076,53.466194021985565,1.0,-91.05965554477935,15.0,1.0
Baseline,80.0,0.8452500000000001,51.725090993383134,3.4483393995588756,14.0,93.33333333333333,0.0,39.333333333333336,0.75,[],15.0,32.07194816974091,84.45000767803278,52.96663340714287,1.0222222222222221,-92.28359039775789,15.0,1.0
Baseline,81.0,0.8505833333333332,54.2075217881046,3.61383478587364,14.333333333333334,95.55555555555554,0.6666666666666666,40.0,0.75,[],15.0,30.413143821834876,81.50639254137589,53.966658595724994,1.0222222222222221,-91.81663497684129,15.0,1.0
Baseline,82.0,0.8372499999999999,51.09974024899583,3.406649349933055,13.333333333333334,88.8888888888889,0.0,40.0,0.75,[],15.0,23.66705035555448,79.99119401482314,52.097662434242544,1.0,-91.59198627017203,15.0,1.0
Baseline,83.0,0.8625833333333333,51.835314076452164,3.4556876050968115,14.666666666666666,97.77777777777777,0.6666666666666666,40.666666666666664,0.75,[],15.0,31.486392974320044,81.49273128193471,52.782762187072336,1.0,-91.68474129883644,15.0,1.0
Baseline,84.0,0.85125,50.864018349120784,3.390934556608052,14.0,93.33333333333333,1.0,41.666666666666664,0.75,[],15.0,34.115053238897026,80.99877225768314,52.47896952973003,1.0,-89.6680190579713,15.0,1.0
Baseline,85.0,0.84725,48.16193402205541,3.2107956014703607,14.0,93.33333333333333,0.3333333333333333,42.0,0.75,[],15.0,30.02281775084768,75.33056167427195,50.70417439502527,1.0,-92.9973069446825,15.0,1.0
Baseline,86.0,0.8372499999999999,52.86690992141501,3.5244606614276672,14.0,93.33333333333333,1.3333333333333333,43.333333333333336,0.75,[],15.0,28.48341317202292,83.28571103632183,53.11602168170288,1.0,-92.2844394808058,15.0,1.0
Baseline,87.0,0.8545833333333333,56.58542726298082,3.7723618175320546,14.0,93.33333333333333,0.6666666666666666,44.0,0.75,[],15.0,38.14146400960434,81.91868936940539,54.91688950971811,1.0222222222222221,-92.85206415983599,15.0,1.0
Baseline,88.0,0.87125,54.829289767264775,3.6552859844843177,14.666666666666666,97.77777777777777,0.3333333333333333,44.333333333333336,0.75,[],15.0,35.50795209445482,82.32980319974224,54.123827882113055,1.0,-90.86865900085463,15.0,1.0
Baseline,89.0,0.8525833333333334,52.97058388977871,3.53137225931858,14.0,93.33333333333333,0.3333333333333333,44.666666666666664,0.75,[],15.0,33.62998827468827,77.41346108334484,53.51440144865217,1.0222222222222221,-92.00626347103635,15.0,1.0
Baseline,90.0,0.8352499999999999,51.169937637283596,3.4113291758189064,13.666666666666666,91.1111111111111,0.3333333333333333,45.0,0.75,[],15.0,24.94825721981169,77.9268367756448,52.22459244539461,1.0222222222222221,-92.91122007396409,15.0,1.0
Baseline,91.0,0.8392499999999999,50.49839989244034,3.3665599928293557,13.333333333333334,88.88888888888887,0.3333333333333333,45.333333333333336,0.75,[],15.0,29.22179866330366,77.26757973479026,52.10149423372445,1.0,-91.4175951086151,15.0,1.0
Baseline,92.0,0.8285833333333333,48.90919584626167,3.2606130564174443,13.333333333333334,88.88888888888887,0.3333333333333333,45.666666666666664,0.75,[],15.0,26.365095801465795,82.90906105978735,51.607141649713185,1.0,-91.96724987307282,15.0,1.0
Baseline,93.0,0.8199166666666667,47.14645608692365,3.1430970724615768,13.0,86.66666666666667,0.0,45.666666666666664,0.75,[],15.0,23.629329768157906,86.52330255340837,50.70776405861639,1.0,-93.01128797536597,15.0,1.0
Baseline,94.0,0.8559166666666665,55.2860038235875,3.685733588239166,14.0,93.33333333333333,0.0,45.666666666666664,0.75,[],15.0,31.81245057204372,81.93127276445257,54.20301018332746,1.0222222222222221,-91.5270876893154,15.0,1.0
Baseline,95.0,0.8405833333333333,47.824498743590574,3.1882999162393717,13.666666666666666,91.1111111111111,0.3333333333333333,46.0,0.75,[],15.0,28.25174549831546,82.88876631958087,51.31904228732022,1.0222222222222221,-91.1633458792637,15.0,1.0
Baseline,96.0,0.8405833333333333,47.070056126456414,3.1380037417637605,13.666666666666666,91.1111111111111,0.3333333333333333,46.333333333333336,0.75,[],15.0,29.58942197020862,75.61466088894944,50.357616878793806,1.0222222222222221,-90.88473114902808,15.0,1.0
Baseline,97.0,0.8525833333333334,50.44637072943859,3.3630913819625725,14.0,93.33333333333333,0.3333333333333333,46.666666666666664,0.75,[],15.0,29.888047484625787,81.33013491178966,52.49174419305442,1.0222222222222221,-92.76150641835481,15.0,1.0
Baseline,98.0,0.8679166666666666,54.748120996679745,3.6498747331119836,14.666666666666666,97.77777777777777,0.6666666666666666,47.333333333333336,0.75,[],15.0,36.654927225243874,78.51923822031891,53.393195973325426,1.0444444444444443,-91.29274982712131,15.0,1.0
Baseline,99.0,0.8239166666666667,47.72595047121249,3.1817300314141668,12.666666666666666,84.44444444444444,0.0,47.333333333333336,0.75,[],15.0,29.377256453736692,91.00033471143195,52.3233776208916,1.0,-92.31062643067065,15.0,1.0
Baseline,100.0,0.84925,52.07119766541439,3.4714131776942927,14.0,93.33333333333333,0.6666666666666666,48.0,0.75,[],15.0,32.89134192936889,84.06182117437153,53.008401812244756,1.0444444444444443,-91.24544407794173,15.0,1.0
Baseline,101.0,0.8319166666666667,47.493986383968014,3.166265758931201,13.333333333333334,88.8888888888889,0.0,48.0,0.75,[],15.0,24.94605072858126,80.22281492081129,50.668004729036106,1.0222222222222221,-92.31572636661258,15.0,1.0
Baseline,102.0,0.8425833333333332,48.08304144419065,3.2055360962793764,13.333333333333334,88.8888888888889,0.0,48.0,0.75,[],15.0,31.93970851298208,82.73154376467149,51.6527798250091,1.0222222222222221,-91.19752273164528,15.0,1.0
Baseline,103.0,0.8165833333333333,49.13583925304747,3.275722616869832,13.0,86.66666666666667,0.3333333333333333,48.333333333333336,0.75,[],15.0,27.18822780528339,83.11064320871681,51.28295213865962,1.0222222222222221,-91.98993955689416,15.0,1.0
Baseline,104.0,0.8372499999999999,50.38981185067638,3.3593207900450928,13.333333333333334,88.8888888888889,0.0,48.333333333333336,0.75,[],15.0,29.126777938730992,81.48999644179229,52.47823256536537,1.0,-92.74499459912808,15.0,1.0
Baseline,105.0,0.8459166666666667,50.314614566319385,3.354307637754626,14.0,93.33333333333333,1.0,49.333333333333336,0.75,[],15.0,30.00266631931686,80.32537160893663,51.729773998926326,1.0222222222222221,-91.60572355924597,15.0,1.0
Baseline,106.0,0.85125,48.37353096192597,3.2249020641283983,13.666666666666666,91.11111111111113,0.3333333333333333,49.666666666666664,0.75,[],15.0,33.81882305567726,83.30917180319531,51.53253436273591,1.0,-92.03034418143005,15.0,1.0
Baseline,107.0,0.84925,52.3610041098234,3.4907336073215602,14.0,93.33333333333333,0.6666666666666666,50.333333333333336,0.75,[],15.0,31.83441273156546,75.89646682281808,52.654905632879455,1.0,-92.97656597622829,15.0,1.0
Baseline,108.0,0.87125,52.940464355842096,3.529364290389473,14.666666666666666,97.77777777777777,0.3333333333333333,50.666666666666664,0.75,[],15.0,37.0657820082138,80.17910696314138,53.968466760379876,1.0,-91.17301518945891,15.0,1.0
Baseline,109.0,0.8352499999999999,49.757838105852635,3.317189207056843,13.666666666666666,91.1111111111111,0.3333333333333333,51.0,0.75,[],15.0,23.19292092354552,78.87985182416396,51.39210361855725,1.0222222222222221,-91.73279571769986,15.0,1.0
Baseline,110.0,0.84725,49.20904971955756,3.280603314637171,14.333333333333334,95.55555555555554,1.0,52.0,0.75,[],15.0,29.911482657744745,79.06420900803546,52.18851698347839,1.0222222222222221,-92.13667367225894,15.0,1.0
Baseline,111.0,0.8217083333333332,47.78851497177916,3.1859009981186097,12.666666666666666,84.44444444444444,0.0,52.0,0.7916666666666666,[],15.0,27.407239933303973,76.72006296089754,50.786826016026176,1.0,-91.44293435022142,15.0,1.0
